SCHEMECODE,S_NAME,CATEGORY_CODE,CATEGORY_NAME,_3Rt,std,INCRET
"46460","Axis Nifty Midcap 50 Index Fund-Reg(IDCW)","79","Index Funds - Other","25.0","21.4","21.7"
"46462","Axis Nifty Midcap 50 Index Fund(IDCW)-Direct Plan","79","Index Funds - Other","25.9","21.4","22.6"
"46459","Axis Nifty Midcap 50 Index Fund-Reg(G)","79","Index Funds - Other","25.0","21.4","21.7"
"46417","Axis Nifty Smallcap 50 Index Fund(G)-Direct Plan","79","Index Funds - Other","26.5","24.7","18.7"
"46418","Axis Nifty Smallcap 50 Index Fund(IDCW)-Direct Plan","79","Index Funds - Other","26.5","24.7","18.7"
"49562","Axis Nifty500 Momentum 50 Index Fund(G)-Direct Plan","79","Index Funds - Other","","21.7","12.3"
"45856","Axis Nifty Smallcap 50 Index Fund-Reg(G)","79","Index Funds - Other","25.6","24.7","17.8"
"46416","Axis Nifty Smallcap 50 Index Fund-Reg(IDCW)","79","Index Funds - Other","25.6","24.7","17.8"
"50231","Axis Nifty500 Quality 50 Index Fund(G)-Direct Plan","79","Index Funds - Other","","12.2","0.0"
"49216","Axis Nifty500 Momentum 50 Index Fund-Reg(G)","79","Index Funds - Other","","21.7","11.6"
"49731","Axis Nifty500 Quality 50 Index Fund-Reg(G)","79","Index Funds - Other","","12.2","-0.1"
"49098","Bandhan BSE Healthcare Index Fund(G)-Direct Plan","79","Index Funds - Other","","18.6","2.5"
"49253","Axis Nifty500 Value 50 Index Fund(G)-Direct Plan","79","Index Funds - Other","","21.9","7.5"
"50248","Bandhan BSE India Sector Leaders Index Fund(G)-Direct Plan","79","Index Funds - Other","","11.6","1.7"
"48745","Bandhan BSE Healthcare Index Fund-Reg(G)","79","Index Funds - Other","","18.6","1.7"
"37710","Axis Nifty500 Value 50 Index Fund-Reg(G)","79","Index Funds - Other","","21.9","6.6"
"50132","Bandhan BSE India Sector Leaders Index Fund-Reg(G)","79","Index Funds - Other","","11.6","1.6"
"46343","Bandhan Nifty 100 Index Fund(G)-Direct Plan","79","Index Funds - Other","13.6","15.3","13.1"
"47147","Bandhan Nifty 100 Index Fund(IDCW Reinvest)-Direct Plan","79","Index Funds - Other","13.6","15.3","13.1"
"46344","Bandhan Nifty 100 Index Fund(IDCW)-Direct Plan","79","Index Funds - Other","13.6","15.3","13.1"
"49391","Bandhan Nifty 200 Quality 30 Index Fund(G)-Direct Plan","79","Index Funds - Other","","15.9","0.4"
"49815","Bandhan Nifty 100 Index Fund-Reg(IDCW Reinvest)","79","Index Funds - Other","13.1","15.3","12.6"
"46119","Bandhan Nifty 100 Index Fund-Reg(G)","79","Index Funds - Other","13.1","15.3","12.6"
"49276","Bandhan Nifty 500 Momentum 50 Index Fund(G)-Direct Plan","79","Index Funds - Other","","24.3","-8.5"
"49390","Bandhan Nifty 200 Quality 30 Index Fund-Reg(G)","79","Index Funds - Other","","15.9","-0.2"
"46342","Bandhan Nifty 100 Index Fund-Reg(IDCW)","79","Index Funds - Other","13.1","15.3","12.6"
"49118","Bandhan Nifty 500 Momentum 50 Index Fund-Reg(G)","79","Index Funds - Other","","24.3","-9.0"
"49275","Bandhan Nifty 500 Value 50 Index Fund(G)-Direct Plan","79","Index Funds - Other","","22.0","6.9"
"48800","Bandhan Nifty 500 Value 50 Index Fund-Reg(G)","79","Index Funds - Other","","22.0","6.2"
"48316","Bandhan Nifty Alpha 50 Index Fund(G)-Direct Plan","79","Index Funds - Other","","27.2","16.9"
"49036","Bandhan Nifty Alpha 50 Index Fund(IDCW Reinvest)-Direct Plan","79","Index Funds - Other","","27.2","16.9"
"48317","Bandhan Nifty Alpha 50 Index Fund(IDCW)-Direct Plan","79","Index Funds - Other","","27.2","16.9"
"49035","Bandhan Nifty Alpha 50 Index Fund-Reg(IDCW Reinvest)","79","Index Funds - Other","","27.2","16.1"
"48314","Bandhan Nifty Alpha 50 Index Fund-Reg(G)","79","Index Funds - Other","","27.2","16.1"
"49119","Bandhan Nifty Alpha Low Volatility 30 Index Fund-Reg(G)","79","Index Funds - Other","","14.3","2.2"
"49060","Bandhan Nifty Bank Index Fund(G)-Direct Plan","79","Index Funds - Other","","15.7","12.0"
"49519","Bandhan Nifty Alpha Low Volatility 30 Index Fund(G)-Direct Plan","79","Index Funds - Other","","14.3","2.8"
"48174","Bandhan Nifty IT Index Fund(G)-Direct Plan","79","Index Funds - Other","","25.8","9.6"
"48898","Bandhan Nifty Bank Index Fund-Reg(G)","79","Index Funds - Other","","15.7","11.1"
"48739","Bandhan Nifty IT Index Fund(IDCW Reinvest)-Direct Plan","79","Index Funds - Other","","25.8","9.7"
"48175","Bandhan Nifty IT Index Fund(IDCW)-Direct Plan","79","Index Funds - Other","","25.8","9.7"
"48173","Bandhan Nifty IT Index Fund-Reg(IDCW)","79","Index Funds - Other","","25.8","8.9"
"48140","Bandhan Nifty IT Index Fund-Reg(G)","79","Index Funds - Other","","25.8","8.9"
"48233","Bandhan Nifty IT Index Fund-Reg(IDCW Reinvest)","79","Index Funds - Other","","25.8","8.9"
"48685","Bandhan Nifty Midcap 150 Index Fund-Reg(G)","79","Index Funds - Other","","20.5","0.7"
"48405","Bandhan Nifty Smallcap 250 Index Fund(G)-Direct Plan","79","Index Funds - Other","","22.9","11.9"
"49124","Bandhan Nifty Midcap 150 Index Fund(G)-Direct Plan","79","Index Funds - Other","","20.5","1.4"
"48818","Bandhan Nifty Smallcap 250 Index Fund(IDCW Reinvest)-Direct Plan","79","Index Funds - Other","","22.9","11.9"
"48406","Bandhan Nifty Smallcap 250 Index Fund(IDCW)-Direct Plan","79","Index Funds - Other","","22.9","11.9"
"48404","Bandhan Nifty Smallcap 250 Index Fund-Reg(IDCW)","79","Index Funds - Other","","22.9","11.2"
"48141","Bandhan Nifty Smallcap 250 Index Fund-Reg(G)","79","Index Funds - Other","","22.9","11.2"
"48315","Bandhan Nifty Alpha 50 Index Fund-Reg(IDCW)","79","Index Funds - Other","","27.2","16.1"
"48817","Bandhan Nifty Smallcap 250 Index Fund-Reg(IDCW Reinvest)","79","Index Funds - Other","","22.9","11.2"
"47148","Bandhan Nifty100 Low Volatility 30 Index Fund(IDCW Reinvest)-Direct Plan","79","Index Funds - Other","16.5","13.3","17.1"
"48651","Bandhan Nifty Total Market Index Fund-Reg(G)","79","Index Funds - Other","","16.5","2.5"
"46907","Bandhan Nifty100 Low Volatility 30 Index Fund(G)-Direct Plan","79","Index Funds - Other","16.7","13.3","17.3"
"46908","Bandhan Nifty100 Low Volatility 30 Index Fund(IDCW)-Direct Plan","79","Index Funds - Other","16.5","13.3","17.1"
"48936","Bandhan Nifty Total Market Index Fund(G)-Direct Plan","79","Index Funds - Other","","16.5","3.2"
"46607","Bandhan Nifty100 Low Volatility 30 Index Fund-Reg(G)","79","Index Funds - Other","15.8","13.3","16.4"
"46906","Bandhan Nifty100 Low Volatility 30 Index Fund-Reg(IDCW)","79","Index Funds - Other","15.8","13.3","16.4"
"48649","Bandhan Nifty100 Low Volatility 30 Index Fund-Reg(IDCW Reinvest)","79","Index Funds - Other","15.8","13.3","16.4"
"47149","Bandhan Nifty200 Momentum 30 Index Fund(IDCW Reinvest)-Direct Plan","79","Index Funds - Other","16.5","21.4","16.5"
"46790","Bandhan Nifty200 Momentum 30 Index Fund-Reg(IDCW)","79","Index Funds - Other","15.9","21.4","15.8"
"46792","Bandhan Nifty200 Momentum 30 Index Fund(IDCW)-Direct Plan","79","Index Funds - Other","16.5","21.4","16.5"
"46791","Bandhan Nifty200 Momentum 30 Index Fund(G)-Direct Plan","79","Index Funds - Other","16.6","21.4","16.5"
"48547","Bandhan Nifty200 Momentum 30 Index Fund-Reg(IDCW Reinvest)","79","Index Funds - Other","15.9","21.4","15.8"
"49283","Baroda BNP Paribas NIFTY Midcap 150 Index Fund(G)-Direct Plan","79","Index Funds - Other","","20.6","7.4"
"46608","Bandhan Nifty200 Momentum 30 Index Fund-Reg(G)","79","Index Funds - Other","15.9","21.4","15.8"
"49200","Baroda BNP Paribas Nifty200 Momentum 30 Index Fund(G)-Direct Plan","79","Index Funds - Other","","21.5","-14.3"
"49282","Baroda BNP Paribas NIFTY Midcap 150 Index Fund-Reg(G)","79","Index Funds - Other","","20.6","6.7"
"49199","Baroda BNP Paribas Nifty200 Momentum 30 Index Fund-Reg(G)","79","Index Funds - Other","","21.5","-14.8"
"38181","DSP Nifty 50 Equal Weight Index Fund(G)-Direct Plan","79","Index Funds - Other","17.3","15.8","13.4"
"38238","DSP Nifty 50 Equal Weight Index Fund-Reg(IDCW-Reinv)","79","Index Funds - Other","16.7","15.8","12.8"
"43490","DSP Nifty 50 Equal Weight Index Fund(IDCW-Reinv)-Direct Plan","79","Index Funds - Other","17.3","15.8","13.4"
"38179","DSP Nifty 50 Equal Weight Index Fund-Reg(G)","79","Index Funds - Other","16.7","15.8","12.8"
"48856","DSP Nifty Bank Index Fund(G)-Direct Plan","79","Index Funds - Other","","15.8","13.5"
"38182","DSP Nifty 50 Equal Weight Index Fund(IDCW)-Direct Plan","79","Index Funds - Other","17.3","15.8","13.4"
"38180","DSP Nifty 50 Equal Weight Index Fund-Reg(IDCW)","79","Index Funds - Other","16.7","15.8","12.8"
"50055","DSP Nifty Healthcare Index Fund(IDCW Reinvest)-Direct Plan","79","Index Funds - Other","","14.8","5.6"
"49957","DSP Nifty Healthcare Index Fund(IDCW)-Direct Plan","79","Index Funds - Other","","14.8","5.6"
"49955","DSP Nifty Healthcare Index Fund-Reg(IDCW)","79","Index Funds - Other","","14.8","5.3"
"49956","DSP Nifty Healthcare Index Fund(G)-Direct Plan","79","Index Funds - Other","","14.8","5.6"
"50054","DSP Nifty Healthcare Index Fund-Reg(IDCW Reinvest)","79","Index Funds - Other","","14.8","5.3"
"48801","DSP Nifty Bank Index Fund-Reg(G)","79","Index Funds - Other","","15.8","12.7"
"50057","DSP Nifty IT Index Fund(IDCW Reinvest)-Direct Plan","79","Index Funds - Other","","21.3","-6.0"
"46670","DSP Nifty Midcap 150 Quality 50 Index Fund(G)-Direct Plan","79","Index Funds - Other","14.6","19.3","13.0"
"49952","DSP Nifty IT Index Fund-Reg(IDCW)","79","Index Funds - Other","","21.3","-6.3"
"47062","DSP Nifty Midcap 150 Quality 50 Index Fund-Reg(IDCW Reinvest)","79","Index Funds - Other","13.8","19.3","12.3"
"46671","DSP Nifty Midcap 150 Quality 50 Index Fund(IDCW)-Direct Plan","79","Index Funds - Other","14.6","19.3","13.0"
"49905","DSP Nifty Healthcare Index Fund-Reg(G)","79","Index Funds - Other","","14.8","5.3"
"49953","DSP Nifty IT Index Fund(G)-Direct Plan","79","Index Funds - Other","","21.3","-6.0"
"49954","DSP Nifty IT Index Fund(IDCW)-Direct Plan","79","Index Funds - Other","","21.3","-6.0"
"49906","DSP Nifty IT Index Fund-Reg(G)","79","Index Funds - Other","","21.3","-6.3"
"50056","DSP Nifty IT Index Fund-Reg(IDCW Reinvest)","79","Index Funds - Other","","21.3","-6.3"
"46467","DSP Nifty Midcap 150 Quality 50 Index Fund-Reg(G)","79","Index Funds - Other","13.8","19.3","12.3"
"47136","DSP Nifty Midcap 150 Quality 50 Index Fund(IDCW Reinvest)-Direct Plan","79","Index Funds - Other","14.6","19.3","13.0"
"46669","DSP Nifty Midcap 150 Quality 50 Index Fund-Reg(IDCW)","79","Index Funds - Other","13.8","19.3","12.3"
"49661","DSP Nifty Private Bank Index Fund(G)-Direct Plan","79","Index Funds - Other","","16.5","16.0"
"49659","DSP Nifty Private Bank Index Fund-Reg(G)","79","Index Funds - Other","","16.4","15.4"
"49750","DSP Nifty Private Bank Index Fund-Reg(IDCW Reinvest)","79","Index Funds - Other","","16.4","15.4"
"49660","DSP Nifty Private Bank Index Fund-Reg(IDCW)","79","Index Funds - Other","","16.4","15.4"
"49662","DSP Nifty Private Bank Index Fund(IDCW)-Direct Plan","79","Index Funds - Other","","16.5","16.0"
"49751","DSP Nifty Private Bank Index Fund(IDCW Reinvest)-Direct Plan","79","Index Funds - Other","","16.5","16.0"
"48379","DSP Nifty Smallcap250 Quality 50 Index Fund(G)-Direct Plan","79","Index Funds - Other","","23.3","8.0"
"48377","DSP Nifty Smallcap250 Quality 50 Index Fund-Reg(G)","79","Index Funds - Other","","23.3","7.3"
"48727","DSP Nifty Smallcap250 Quality 50 Index Fund(IDCW Reinvest)-Direct Plan","79","Index Funds - Other","","23.3","8.0"
"48495","DSP Nifty Smallcap250 Quality 50 Index Fund-Reg(IDCW Reinvest)","79","Index Funds - Other","","23.3","7.3"
"48380","DSP Nifty Smallcap250 Quality 50 Index Fund(IDCW)-Direct Plan","79","Index Funds - Other","","23.3","8.0"
"50272","DSP Nifty500 Flexicap Quality 30 Index Fund-Reg(IDCW Reinvest)","79","Index Funds - Other","","13.2","4.9"
"49072","DSP Nifty Top 10 Equal Weight Index Fund(G)-Direct Plan","79","Index Funds - Other","","15.4","2.0"
"48378","DSP Nifty Smallcap250 Quality 50 Index Fund-Reg(IDCW)","79","Index Funds - Other","","23.3","7.3"
"49011","DSP Nifty Top 10 Equal Weight Index Fund-Reg(G)","79","Index Funds - Other","","15.4","1.3"
"50213","DSP Nifty500 Flexicap Quality 30 Index Fund(G)-Direct Plan","79","Index Funds - Other","","13.2","5.0"
"50214","DSP Nifty500 Flexicap Quality 30 Index Fund(IDCW)-Direct Plan","79","Index Funds - Other","","13.2","5.0"
"50273","DSP Nifty500 Flexicap Quality 30 Index Fund(IDCW Reinvest)-Direct Plan","79","Index Funds - Other","","13.2","5.0"
"50212","DSP Nifty500 Flexicap Quality 30 Index Fund-Reg(IDCW)","79","Index Funds - Other","","13.2","4.9"
"49881","Edelweiss BSE Internet Economy Index Fund(G)-Direct Plan","79","Index Funds - Other","","18.0","11.7"
"45118","Edelweiss MSCI India Domestic & World Healthcare 45 Index Fund-Reg(IDCW)","79","Index Funds - Other","18.7","15.3","15.5"
"49880","Edelweiss BSE Internet Economy Index Fund-Reg(IDCW)","79","Index Funds - Other","","17.9","11.3"
"49882","Edelweiss BSE Internet Economy Index Fund(IDCW)-Direct Plan","79","Index Funds - Other","","18.0","11.7"
"49778","Edelweiss BSE Internet Economy Index Fund-Reg(G)","79","Index Funds - Other","","17.9","11.3"
"45117","Edelweiss MSCI India Domestic & World Healthcare 45 Index Fund-Reg(G)","79","Index Funds - Other","18.7","15.3","15.5"
"45119","Edelweiss MSCI India Domestic & World Healthcare 45 Index Fund(G)-Direct Plan","79","Index Funds - Other","19.3","15.3","16.2"
"45964","Edelweiss Nifty 100 Quality 30 Index Fund(IDCW)-Direct Plan","79","Index Funds - Other","14.6","14.6","10.1"
"45963","Edelweiss Nifty 100 Quality 30 Index Fund(G)-Direct Plan","79","Index Funds - Other","14.6","14.5","10.1"
"45961","Edelweiss Nifty 100 Quality 30 Index Fund-Reg(G)","79","Index Funds - Other","13.9","14.5","9.4"
"45120","Edelweiss MSCI India Domestic & World Healthcare 45 Index Fund(IDCW)-Direct Plan","79","Index Funds - Other","19.3","15.3","16.2"
"50179","DSP Nifty500 Flexicap Quality 30 Index Fund-Reg(G)","79","Index Funds - Other","","13.2","4.9"
"48820","Edelweiss Nifty Alpha Low Volatility 30 Index Fund(G)-Direct Plan","79","Index Funds - Other","","14.7","0.7"
"45962","Edelweiss Nifty 100 Quality 30 Index Fund-Reg(IDCW)","79","Index Funds - Other","13.9","14.5","9.4"
"48821","Edelweiss Nifty Alpha Low Volatility 30 Index Fund(IDCW)-Direct Plan","79","Index Funds - Other","","14.7","0.7"
"48808","Edelweiss Nifty Alpha Low Volatility 30 Index Fund-Reg(G)","79","Index Funds - Other","","14.7","-0.0"
"47177","Edelweiss Nifty Midcap150 Momentum 50 Index Fund(G)-Direct Plan","79","Index Funds - Other","","24.0","23.5"
"47178","Edelweiss Nifty Midcap150 Momentum 50 Index Fund(IDCW)-Direct Plan","79","Index Funds - Other","","24.0","23.5"
"47176","Edelweiss Nifty Midcap150 Momentum 50 Index Fund-Reg(IDCW)","79","Index Funds - Other","","24.0","22.6"
"47175","Edelweiss Nifty Midcap150 Momentum 50 Index Fund-Reg(G)","79","Index Funds - Other","","24.0","22.6"
"46061","Edelweiss NIFTY Large Mid Cap 250 Index Fund-Reg(IDCW)","79","Index Funds - Other","17.8","17.3","14.5"
"46062","Edelweiss NIFTY Large Mid Cap 250 Index Fund(G)-Direct Plan","79","Index Funds - Other","18.6","17.4","15.2"
"47169","Edelweiss Nifty Smallcap 250 Index Fund(G)-Direct Plan","79","Index Funds - Other","","23.0","21.4"
"49280","Edelweiss Nifty500 Multicap Momentum Quality 50 Index Fund(G)-Direct Plan","79","Index Funds - Other","","22.0","-6.1"
"47168","Edelweiss Nifty Smallcap 250 Index Fund-Reg(IDCW)","79","Index Funds - Other","","23.0","20.6"
"45864","Edelweiss NIFTY Large Mid Cap 250 Index Fund-Reg(G)","79","Index Funds - Other","17.8","17.3","14.5"
"48819","Edelweiss Nifty Alpha Low Volatility 30 Index Fund-Reg(IDCW)","79","Index Funds - Other","","14.7","-0.0"
"47170","Edelweiss Nifty Smallcap 250 Index Fund(IDCW)-Direct Plan","79","Index Funds - Other","","23.0","21.4"
"47167","Edelweiss Nifty Smallcap 250 Index Fund-Reg(G)","79","Index Funds - Other","","23.0","20.6"
"49281","Edelweiss Nifty500 Multicap Momentum Quality 50 Index Fund(IDCW)-Direct Plan","79","Index Funds - Other","","22.0","-6.1"
"46063","Edelweiss NIFTY Large Mid Cap 250 Index Fund(IDCW)-Direct Plan","79","Index Funds - Other","18.6","17.4","15.2"
"49278","Edelweiss Nifty500 Multicap Momentum Quality 50 Index Fund-Reg(G)","79","Index Funds - Other","","22.0","-6.7"
"49542","Groww Nifty India Railways PSU Index Fund(G)-Direct Plan","79","Index Funds - Other","","29.0","-5.9"
"49541","Groww Nifty India Railways PSU Index Fund-Reg(IDCW)","79","Index Funds - Other","","29.0","-6.3"
"49495","Groww Nifty India Railways PSU Index Fund-Reg(G)","79","Index Funds - Other","","29.0","-6.3"
"49279","Edelweiss Nifty500 Multicap Momentum Quality 50 Index Fund-Reg(IDCW)","79","Index Funds - Other","","22.0","-6.7"
"49543","Groww Nifty India Railways PSU Index Fund(IDCW)-Direct Plan","79","Index Funds - Other","","29.0","-5.9"
"48850","Groww Nifty Non-Cyclical Consumer Index Fund(G)-Direct Plan","79","Index Funds - Other","","16.5","7.9"
"48851","Groww Nifty Non-Cyclical Consumer Index Fund(IDCW)-Direct Plan","79","Index Funds - Other","","16.5","7.9"
"48619","Groww Nifty Smallcap 250 Index Fund(G)-Direct Plan","79","Index Funds - Other","","23.1","7.9"
"48849","Groww Nifty Non-Cyclical Consumer Index Fund-Reg(IDCW)","79","Index Funds - Other","","16.5","7.2"
"48799","Groww Nifty Non-Cyclical Consumer Index Fund-Reg(G)","79","Index Funds - Other","","16.5","7.2"
"48617","Groww Nifty Smallcap 250 Index Fund-Reg(G)","79","Index Funds - Other","","23.1","7.4"
"48620","Groww Nifty Smallcap 250 Index Fund(IDCW)-Direct Plan","79","Index Funds - Other","","23.1","8.0"
"48618","Groww Nifty Smallcap 250 Index Fund-Reg(IDCW)","79","Index Funds - Other","","23.1","7.3"
"48247","Groww Nifty Total Market Index Fund-Reg(G)","79","Index Funds - Other","","16.6","17.9"
"48261","Groww Nifty Total Market Index Fund(G)-Direct Plan","79","Index Funds - Other","","16.6","18.8"
"48262","Groww Nifty Total Market Index Fund(IDCW)-Direct Plan","79","Index Funds - Other","","16.6","18.8"
"48260","Groww Nifty Total Market Index Fund-Reg(IDCW)","79","Index Funds - Other","","16.6","17.9"
"47913","HDFC BSE 500 Index Fund-Reg(G)","79","Index Funds - Other","","16.2","19.6"
"47914","HDFC BSE 500 Index Fund(G)-Direct Plan","79","Index Funds - Other","","16.2","20.3"
"46404","HDFC NIFTY 100 Equal Weight Index Fund(G)-Direct Plan","79","Index Funds - Other","17.4","17.7","15.8"
"46403","HDFC NIFTY 100 Index Fund(G)-Direct Plan","79","Index Funds - Other","13.4","15.4","13.0"
"45997","HDFC NIFTY 100 Equal Weight Index Fund-Reg(G)","79","Index Funds - Other","16.9","17.6","15.2"
"45996","HDFC NIFTY 100 Index Fund-Reg(G)","79","Index Funds - Other","12.8","15.4","12.4"
"48969","HDFC Nifty LargeMidcap 250 Index Fund-Reg(G)","79","Index Funds - Other","","17.4","1.8"
"46619","HDFC NIFTY Midcap 150 Index Fund-Reg(G)","79","Index Funds - Other","","20.7","27.8"
"47915","HDFC NIFTY Midcap 150 Index Fund(G)-Direct Plan","79","Index Funds - Other","","20.7","28.5"
"49389","HDFC Nifty India Digital Index Fund(G)-Direct Plan","79","Index Funds - Other","","22.9","-6.3"
"49178","HDFC Nifty India Digital Index Fund-Reg(G)","79","Index Funds - Other","","22.9","-6.8"
"48707","HDFC NIFTY Realty Index Fund(G)-Direct Plan","79","Index Funds - Other","","33.2","3.5"
"49170","HDFC Nifty LargeMidcap 250 Index Fund(G)-Direct Plan","79","Index Funds - Other","","17.4","2.3"
"48654","HDFC NIFTY Realty Index Fund-Reg(G)","79","Index Funds - Other","","33.2","3.0"
"48934","HDFC NIFTY100 Low Volatility 30 Index Fund(G)-Direct Plan","79","Index Funds - Other","","13.4","5.8"
"49704","HDFC Nifty Top 20 Equal Weight Index Fund-Reg(G)","79","Index Funds - Other","","14.0","9.5"
"48653","HDFC NIFTY100 Low Volatility 30 Index Fund-Reg(G)","79","Index Funds - Other","","13.4","5.3"
"49734","HDFC Nifty Top 20 Equal Weight Index Fund(G)-Direct Plan","79","Index Funds - Other","","14.0","9.8"
"49596","HDFC Nifty100 Quality 30 Index Fund(G)-Direct Plan","79","Index Funds - Other","","14.1","10.8"
"49573","HDFC Nifty100 Quality 30 Index Fund-Reg(G)","79","Index Funds - Other","","14.1","10.4"
"47917","HDFC NIFTY Smallcap 250 Index Fund(G)-Direct Plan","79","Index Funds - Other","","23.1","27.3"
"48466","HDFC NIFTY200 Momentum 30 Index Fund-Reg(G)","79","Index Funds - Other","","21.6","3.6"
"45708","HDFC NIFTY50 Equal Weight Index Fund-Reg(G)","79","Index Funds - Other","16.7","15.8","15.3"
"47916","HDFC NIFTY Smallcap 250 Index Fund-Reg(G)","79","Index Funds - Other","","23.0","26.6"
"45920","ICICI Pru NASDAQ 100 Index Fund(G)-Direct Plan","79","Index Funds - Other","32.6","29.8","17.5"
"48624","HDFC NIFTY200 Momentum 30 Index Fund(G)-Direct Plan","79","Index Funds - Other","","21.6","4.0"
"45709","HDFC NIFTY50 Equal Weight Index Fund(G)-Direct Plan","79","Index Funds - Other","17.3","15.8","15.9"
"45683","ICICI Pru NASDAQ 100 Index Fund(G)","79","Index Funds - Other","32.0","29.8","17.0"
"45990","ICICI Pru NASDAQ 100 Index Fund(IDCW Payout)-Direct Plan","79","Index Funds - Other","32.6","29.8","17.5"
